seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec,expert_bs_id,run_index,source_file,source_condition,best_cycle,best_harmonic_mean,is_noop_to_best,sample_weight
6,multi_greedy,10,2,48,1,1,4,0.0,78.6667,0.508474,29,0.661185,7,0,2,1,0.661185,0.782286,0.121101,0.121101,0.661185,0.101469,10,46,1,-1,26,29,25,100.167,78.6667,54.3333,0.399333,0.508474,0.736197,0.048642,0.05256,0.060253,0.060253,10,10,0,fixed,10,10,0,0,3.0,4.0,2,16,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_6_20260819_055925.csv,multi_greedy_K10,3,0.709582,0,2.20506
6,multi_greedy,6,1,47,0,0,4,0.0,100.0,0.4,29,0.559716,9,0,2,1,0.559716,0.763347,0.203631,0.203631,0.559716,0.0,6,0,1,0,29,26,25,100.0,73.0,57.8333,0.4,0.547945,0.691643,0.035274,0.040099,0.035166,0.040099,6,6,0,fixed,6,6,0,0,3.0,4.0,2,46,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_6_20260819_061602.csv,multi_greedy_K6,3,0.692557,0,1.80198
10,multi_greedy,3,2,33,1,1,4,0.0,79.3333,0.504202,28,0.304247,27,0,1,0,0.304247,0.360778,0.056531,0.056531,0.304247,-0.001793,3,36,1,-1,31,28,21,96.5,79.3333,55.8333,0.414508,0.504202,0.716418,0.001455,0.000183,-0.00287,0.001455,3,3,0,fixed,3,3,0,0,3.0,4.0,1,20,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_10_20260819_115404.csv,multi_greedy_K3,5,0.42053,1,1.0291
7,multi_greedy,10,2,53,0,0,2,3.831692,101.0,0.478962,35,0.4951,39,0,0,0,0.4951,0.575806,0.080706,0.080706,0.4951,0.157643,10,28,1,0,35,27,18,101.0,79.6667,53.3333,0.480371,0.205057,0.323995,0.000185,-0.01156,-0.000982,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,0,17,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_7_20260818_220739.csv,multi_greedy_K10,4,0.534212,1,1.0
1,multi_greedy,10,2,70,2,2,1,3.112399,54.6667,1.037466,20,0.522394,20,0,2,0,0.522394,0.654944,0.132551,0.132551,0.522394,0.14558,10,21,1,-1,30,30,20,110.167,79.3333,54.6667,1.606696,1.064551,0.977395,0.019784,0.016021,0.020035,0.019784,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,1,1.39568
10,multi_greedy,1,1,74,0,0,4,0.0,97.1667,0.411664,28,0.30604,37,0,0,0,0.30604,0.322161,0.016121,0.016121,0.30604,0.0,1,0,1,0,28,28,24,97.1667,80.5,64.3333,0.411664,0.496894,0.621762,0.000217,-0.001178,-0.004237,0.0,1,1,0,fixed,1,1,0,0,3.0,4.0,0,0,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_10_20260819_115347.csv,multi_greedy_K1,1,0.30604,1,1.0
6,multi_greedy,3,1,43,0,0,2,5.005428,100.0,0.625678,29,0.559716,9,0,0,0,0.559716,0.707292,0.147576,0.147576,0.559716,0.0,3,0,1,-1,29,26,25,100.0,73.0,57.8333,0.627409,0.586201,0.113393,0.035274,0.036336,0.000451,0.036336,3,3,0,fixed,3,3,0,0,3.0,4.0,0,26,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_6_20260819_062326.csv,multi_greedy_K3,3,0.662676,1,1.72672
4,multi_greedy,8,1,31,2,2,2,1.049096,67.8333,0.131137,22,0.332194,28,0,0,1,0.332194,0.416991,0.084796,0.084796,0.332194,0.0,8,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17208,0.130822,0.013399,0.005902,0.000696,0.013399,8,8,0,fixed,8,8,0,0,3.0,4.0,0,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,0,1.26798
1,multi_greedy,6,1,18,2,2,4,0.0,94.8333,0.421793,24,0.376814,33,0,2,0,0.376814,0.464901,0.088087,0.088087,0.376814,0.0,6,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.572793,0.472441,0.421793,0.004029,-0.000816,8.6e-05,0.004029,6,6,0,fixed,6,6,0,0,3.0,4.0,2,41,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_1_20260818_015558.csv,multi_greedy_K6,5,0.668232,1,1.0805799999999999
6,multi_greedy,6,1,74,1,1,1,3.505858,73.0,1.168619,26,0.559716,9,0,1,0,0.559716,0.763347,0.203631,0.203631,0.559716,0.0,6,0,1,-1,29,26,25,100.0,73.0,57.8333,1.129829,1.133429,0.624337,0.033318,0.035274,0.02553,0.033318,6,6,0,fixed,6,6,0,0,3.0,4.0,1,46,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_6_20260819_061602.csv,multi_greedy_K6,3,0.692557,1,1.66636
2,multi_greedy,6,2,79,2,2,2,0.409836,55.6667,0.051229,25,0.319834,29,0,0,1,0.319834,0.565264,0.245431,0.245431,0.319834,0.005685,6,46,1,0,28,27,25,96.5,88.3333,55.6667,0.648684,0.353475,0.051185,0.031349,0.028768,8.2e-05,0.031349,6,6,0,fixed,6,6,0,0,3.0,4.0,0,42,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_2_20260818_073718.csv,multi_greedy_K6,5,0.618287,0,1.62698
5,multi_greedy,6,1,35,2,2,2,0.690697,62.3333,0.086337,30,0.298538,37,0,0,1,0.298538,0.408379,0.109841,0.109841,0.298538,0.0,6,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.234063,0.0863,0.016987,0.011773,0.000269,0.016987,6,6,0,fixed,6,6,0,0,3.0,4.0,0,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,0,1.33974
1,multi_greedy,6,1,79,1,1,2,1.291863,84.6667,0.161483,36,0.376814,33,0,0,1,0.376814,0.464901,0.088087,0.088087,0.376814,0.0,6,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.161377,0.126739,0.013353,8.6e-05,-0.001862,0.013353,6,6,0,fixed,6,6,0,0,3.0,4.0,0,41,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_1_20260818_015558.csv,multi_greedy_K6,5,0.668232,0,1.26706
4,multi_greedy,1,1,59,1,1,1,2.623044,79.6667,0.874348,31,0.332194,28,0,1,0,0.332194,0.345594,0.013399,0.013399,0.332194,0.0,1,0,1,-1,27,31,22,107.5,79.6667,67.8333,1.133161,0.932456,0.746418,0.002435,0.000696,-0.002754,0.002435,1,1,0,fixed,1,1,0,0,3.0,4.0,1,4,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_4_20260818_182505.csv,multi_greedy_K1,5,0.370629,1,1.0487
6,multi_greedy,3,1,18,0,0,4,0.0,100.0,0.4,29,0.559716,9,0,0,0,0.559716,0.707292,0.147576,0.147576,0.559716,0.0,3,0,1,0,29,26,25,100.0,73.0,57.8333,0.4,0.547945,0.691643,0.035274,0.040099,0.035166,0.040099,3,3,0,fixed,3,3,0,0,3.0,4.0,2,26,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_6_20260819_062326.csv,multi_greedy_K3,3,0.662676,0,1.80198
8,multi_greedy,4,2,75,1,1,2,3.895002,78.5,0.486875,21,0.389047,18,0,1,0,0.389047,0.475653,0.086606,0.086606,0.389047,0.057976,4,34,1,0,29,21,30,106.0,78.5,60.5,0.589094,0.621964,0.10403,0.001424,0.002347,-0.017615,0.001424,4,4,0,fixed,4,4,0,0,3.0,4.0,1,38,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_8_20260819_033653.csv,multi_greedy_K4,5,0.574845,1,1.02848
2,multi_greedy,6,1,49,0,0,2,5.298278,96.0,0.662285,28,0.314149,25,0,0,0,0.314149,0.460707,0.146558,0.146558,0.314149,0.0,6,0,1,-1,28,21,31,96.0,83.6667,62.5,0.661933,0.747875,0.0788,0.000153,0.000785,-0.018488,0.000785,6,6,0,fixed,6,6,0,0,3.0,4.0,0,42,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_2_20260818_073718.csv,multi_greedy_K6,5,0.618287,1,1.0157
10,multi_greedy,6,2,14,1,1,2,1.358406,79.1667,0.169801,28,0.35596,40,0,1,0,0.35596,0.44331,0.08735,0.08735,0.35596,0.04992,6,45,1,0,34,28,18,98.0,79.1667,55.8333,0.44151,0.174028,0.087204,0.007416,0.000158,-0.011237,0.007416,6,6,0,fixed,6,6,0,0,3.0,4.0,2,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,0,1.14832
4,multi_greedy,1,1,26,2,2,2,1.0481,67.8333,0.131012,22,0.332194,28,0,2,0,0.332194,0.345594,0.013399,0.013399,0.332194,0.0,1,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17208,0.130833,0.013398,0.005901,0.000696,0.013398,1,1,0,fixed,1,1,0,0,3.0,4.0,2,4,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_4_20260818_182505.csv,multi_greedy_K1,5,0.370629,1,1.26796
2,multi_greedy,4,2,70,2,2,2,0.385766,56.5,0.048221,27,0.274953,29,0,0,1,0.274953,0.398519,0.123565,0.123565,0.274953,-0.039196,4,48,1,0,28,25,27,97.5,85.8333,56.5,0.648565,0.429444,0.048037,0.025947,0.024949,7.8e-05,0.025947,4,4,0,fixed,4,4,0,0,3.0,4.0,0,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,0,1.5189400000000002
4,multi_greedy,3,2,7,1,1,2,1.251284,79.8333,0.156411,31,0.344878,27,0,1,0,0.344878,0.379908,0.03503,0.03503,0.344878,0.012683,3,42,1,0,30,31,19,107.5,79.8333,61.5,0.482901,0.162381,0.126315,0.010123,0.002589,-0.002423,0.010123,3,3,0,fixed,3,3,0,0,3.0,4.0,0,24,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_4_20260818_184626.csv,multi_greedy_K3,5,0.425522,0,1.20246
10,multi_greedy,3,2,8,2,2,2,0.629515,55.8333,0.078689,21,0.304247,27,0,2,0,0.304247,0.360778,0.056531,0.056531,0.304247,-0.001793,3,36,1,0,31,28,21,96.5,79.3333,55.8333,0.541855,0.164123,0.078959,0.018596,0.011249,0.000183,0.018596,3,3,0,fixed,3,3,0,0,3.0,4.0,0,20,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_10_20260819_115404.csv,multi_greedy_K3,5,0.42053,0,1.37192
5,multi_greedy,1,2,5,2,2,2,0.380348,58.6667,0.047544,29,0.223904,35,0,2,0,0.223904,0.242085,0.018181,0.018181,0.223904,-0.074634,1,28,1,0,25,26,29,94.1667,81.0,58.6667,0.717443,0.233366,0.047235,0.018172,0.015083,7.5e-05,0.018172,1,1,0,fixed,1,1,0,0,3.0,4.0,2,5,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_5_20260819_001757.csv,multi_greedy_K1,1,0.298538,1,1.36344
1,multi_greedy,3,2,5,1,1,2,1.190045,78.8333,0.148756,35,0.395547,27,0,1,0,0.395547,0.452384,0.056836,0.056836,0.395547,0.018734,3,31,1,0,23,35,22,92.0,78.8333,54.5,0.919024,0.145183,0.099793,0.016363,0.000114,-0.004054,0.016363,3,3,0,fixed,3,3,0,0,3.0,4.0,1,21,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_1_20260818_015520.csv,multi_greedy_K3,5,0.56506,1,1.3272599999999999
2,multi_greedy,8,1,5,2,2,4,0.0,62.5,0.64,31,0.314149,25,0,2,0,0.314149,0.520262,0.206113,0.206113,0.314149,0.0,8,0,1,-1,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,0.005142,0.006036,0.000153,0.006036,8,8,0,fixed,8,8,0,0,3.0,4.0,2,52,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_2_20260818_073023.csv,multi_greedy_K8,4,0.63112,1,1.12072
7,multi_greedy,4,2,26,1,1,2,1.429416,82.5,0.178677,29,0.346453,33,0,1,0,0.346453,0.470095,0.123643,0.123643,0.346453,0.008996,4,46,1,0,29,29,22,99.8333,82.5,53.8333,0.715952,0.178457,0.056448,0.009589,0.000122,-0.018378,0.009589,4,4,0,fixed,4,4,0,0,3.0,4.0,1,37,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_7_20260818_220713.csv,multi_greedy_K4,4,0.51164,1,1.19178
6,multi_greedy,4,1,33,2,2,2,0.942073,57.8333,0.117759,25,0.559716,9,0,1,1,0.559716,0.743658,0.183942,0.183942,0.559716,0.0,4,0,1,0,29,26,25,100.0,73.0,57.8333,0.606367,0.586201,0.117985,0.07075,0.072494,0.035274,0.072494,4,4,0,fixed,4,4,0,0,3.0,4.0,1,36,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_6_20260819_062735.csv,multi_greedy_K4,3,0.66769,0,2.4498800000000003
10,multi_greedy,8,2,71,0,0,4,0.0,98.6667,0.405405,36,0.385226,40,0,0,0,0.385226,0.464669,0.079443,0.079443,0.385226,0.079186,8,39,1,0,36,28,16,98.6667,78.1667,55.0,0.405405,0.511727,0.727273,0.000136,-0.000819,-0.000344,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,50,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_10_20260819_115433.csv,multi_greedy_K8,5,0.473143,0,1.0
7,multi_greedy,8,1,32,0,0,4,0.0,94.1667,0.424779,25,0.337456,37,0,0,0,0.337456,0.475114,0.137658,0.137658,0.337456,0.0,8,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.424779,0.469667,0.685715,0.000184,-0.002608,-0.002907,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,57,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_7_20260818_220731.csv,multi_greedy_K8,4,0.525211,0,1.0
9,multi_greedy,10,2,35,0,0,2,3.631714,97.0,0.453964,36,0.435158,48,0,0,0,0.435158,0.526197,0.091038,0.091038,0.435158,0.113731,10,26,1,0,36,31,13,97.0,83.6667,54.8333,0.454076,0.213611,0.11184,2.8e-05,-0.008033,-0.017987,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,0,19,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_9_20260819_084440.csv,multi_greedy_K10,5,0.541595,1,1.0
6,multi_greedy,1,1,45,0,0,2,5.005475,100.0,0.625684,29,0.559716,9,0,0,0,0.559716,0.632256,0.07254,0.07254,0.559716,0.0,1,0,1,-1,29,26,25,100.0,73.0,57.8333,0.627408,0.586201,0.113393,0.035274,0.036336,0.000451,0.036336,1,1,0,fixed,1,1,0,0,3.0,4.0,0,6,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_6_20260819_055640.csv,multi_greedy_K1,5,0.620652,1,1.72672
9,multi_greedy,8,1,51,2,2,2,0.887422,63.6667,0.110928,20,0.321428,42,0,0,1,0.321428,0.436322,0.114895,0.114895,0.321428,0.0,8,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110794,0.015779,0.007006,5.9e-05,0.015779,8,8,0,fixed,8,8,0,0,3.0,4.0,0,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.31558
9,multi_greedy,4,2,29,0,0,4,0.0,96.3333,0.415225,30,0.354942,38,0,0,0,0.354942,0.425336,0.070395,0.070395,0.354942,0.033514,4,50,1,0,30,34,16,96.3333,84.5,56.3333,0.415225,0.473373,0.71006,5.2e-05,-0.002689,-0.003708,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,39,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_9_20260819_084759.csv,multi_greedy_K4,5,0.499172,1,1.0
9,multi_greedy,1,2,77,2,2,2,0.695094,58.1667,0.086887,19,0.302558,41,0,0,1,0.302558,0.321007,0.018449,0.018449,0.302558,-0.01887,1,35,1,0,27,34,19,93.6667,85.0,58.1667,0.793525,0.182883,0.085603,0.018449,0.010476,9e-05,0.018449,1,1,0,fixed,1,1,0,0,3.0,4.0,0,9,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_9_20260819_083748.csv,multi_greedy_K1,5,0.360556,0,1.36898
5,multi_greedy,10,1,9,2,2,2,0.689592,62.3333,0.086199,30,0.298538,37,1,2,0,0.298538,0.482757,0.184219,0.184219,0.298538,0.0,10,0,1,0,24,26,30,96.6667,85.6667,62.3333,0.708871,0.234063,0.086312,0.016985,0.011771,0.000269,0.016985,10,10,0,fixed,10,10,0,0,3.0,4.0,0,15,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_5_20260819_001948.csv,multi_greedy_K10,3,0.494497,0,1.3397000000000001
9,multi_greedy,6,2,15,0,0,1,3.507404,96.1667,1.169135,32,0.385974,38,0,0,0,0.385974,0.468322,0.082348,0.082348,0.385974,0.064546,6,45,1,-1,32,34,14,96.1667,84.3333,55.1667,1.168897,1.010405,0.994575,0.00238,-0.001478,-0.001719,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,0,49,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_9_20260819_083544.csv,multi_greedy_K6,5,0.504731,1,1.0
9,multi_greedy,3,2,14,1,1,1,2.999185,84.6667,0.999728,34,0.340214,39,0,1,0,0.340214,0.396499,0.056285,0.056285,0.340214,0.018786,3,35,1,-1,29,34,17,94.0,84.6667,57.8333,1.087754,1.0239,0.899372,0.003184,0.000111,-0.002868,0.003184,3,3,0,fixed,3,3,0,0,3.0,4.0,1,29,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_9_20260819_082758.csv,multi_greedy_K3,5,0.465542,1,1.06368
8,multi_greedy,4,1,73,0,0,2,6.561584,103.167,0.820198,25,0.331071,29,0,0,0,0.331071,0.413612,0.082541,0.082541,0.331071,0.0,4,0,1,-1,25,21,34,103.167,80.6667,66.1667,0.780048,0.566906,0.103855,0.009345,0.008609,-0.00722,0.008609,4,4,0,fixed,4,4,0,0,3.0,4.0,0,38,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_8_20260819_033653.csv,multi_greedy_K4,5,0.574845,1,1.17218
10,multi_greedy,3,2,49,1,1,4,0.0,79.3333,0.504202,28,0.304247,27,0,1,0,0.304247,0.360778,0.056531,0.056531,0.304247,-0.001793,3,36,1,-1,31,28,21,96.5,79.3333,55.8333,0.414508,0.504202,0.716418,0.001455,0.000183,-0.00287,0.001455,3,3,0,fixed,3,3,0,0,3.0,4.0,1,20,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_10_20260819_115404.csv,multi_greedy_K3,5,0.42053,1,1.0291
2,multi_greedy,1,1,9,2,2,2,0.652444,62.5,0.081555,31,0.314149,25,0,1,1,0.314149,0.335059,0.02091,0.02091,0.314149,0.0,1,0,1,0,28,21,31,96.0,83.6667,62.5,0.639139,0.747875,0.081324,0.020044,0.02091,0.000153,0.02091,1,1,0,fixed,1,1,0,0,3.0,4.0,2,2,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_2_20260818_072353.csv,multi_greedy_K1,1,0.314149,1,1.4182000000000001
4,multi_greedy,6,2,5,1,1,4,0.0,80.8333,0.494846,31,0.384052,54,0,1,0,0.384052,0.421805,0.037753,0.037753,0.384052,0.051858,6,51,1,0,33,31,16,107.833,80.8333,60.8333,0.370944,0.494846,0.657535,3.3e-05,7.2e-05,0.000828,0.000828,6,6,0,fixed,6,6,0,0,3.0,4.0,2,44,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_4_20260818_183818.csv,multi_greedy_K6,5,0.454275,0,1.01656
4,multi_greedy,6,1,35,0,0,4,0.0,107.5,0.372093,27,0.332194,28,0,0,0,0.332194,0.40072,0.068526,0.068526,0.332194,0.0,6,0,1,0,27,31,22,107.5,79.6667,67.8333,0.372093,0.502092,0.589681,0.000696,0.000146,-0.002482,0.000146,6,6,0,fixed,6,6,0,0,3.0,4.0,2,44,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_4_20260818_183818.csv,multi_greedy_K6,5,0.454275,0,1.00292
6,multi_greedy,6,1,46,0,0,2,5.087414,100.0,0.635927,29,0.559716,9,0,0,0,0.559716,0.763347,0.203631,0.203631,0.559716,0.0,6,0,1,-1,29,26,25,100.0,73.0,57.8333,0.626555,0.586201,0.113393,0.035274,0.036345,0.000459,0.036345,6,6,0,fixed,6,6,0,0,3.0,4.0,0,46,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_6_20260819_061602.csv,multi_greedy_K6,3,0.692557,1,1.7269
2,multi_greedy,6,2,48,1,1,4,0.0,88.3333,0.45283,27,0.319834,29,0,1,0,0.319834,0.565264,0.245431,0.245431,0.319834,0.005685,6,46,1,0,28,27,25,96.5,88.3333,55.6667,0.414508,0.45283,0.718562,0.000331,8.2e-05,-0.00475,0.000331,6,6,0,fixed,6,6,0,0,3.0,4.0,2,42,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_2_20260818_073718.csv,multi_greedy_K6,5,0.618287,0,1.00662
10,multi_greedy,3,1,52,2,2,1,1.999855,64.3333,0.666618,24,0.30604,37,0,2,0,0.30604,0.354973,0.048932,0.048932,0.30604,0.0,3,0,1,-1,28,28,24,97.1667,80.5,64.3333,1.128676,0.886378,0.67243,0.006456,0.004209,0.000217,0.006456,3,3,0,fixed,3,3,0,0,3.0,4.0,2,20,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_10_20260819_115404.csv,multi_greedy_K3,5,0.42053,1,1.12912
3,multi_greedy,3,2,35,0,0,1,3.504906,94.5,1.168302,28,0.303305,38,0,0,0,0.303305,0.384768,0.081463,0.081463,0.303305,-0.028315,3,23,1,-1,28,28,24,94.5,89.3333,55.8333,1.168672,1.128791,0.804825,0.000161,0.000231,-0.006758,0.000231,3,3,0,fixed,3,3,0,0,3.0,4.0,0,23,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_3_20260818_131458.csv,multi_greedy_K3,5,0.537989,1,1.00462
2,multi_greedy,6,2,39,0,0,4,0.0,96.5,0.414508,28,0.319834,29,0,0,0,0.319834,0.565264,0.245431,0.245431,0.319834,0.005685,6,46,1,0,28,27,25,96.5,88.3333,55.6667,0.414508,0.45283,0.718562,8.2e-05,-0.000167,-0.004991,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,2,42,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_2_20260818_073718.csv,multi_greedy_K6,5,0.618287,0,1.0
2,multi_greedy,3,2,15,0,0,2,5.299249,97.5,0.662406,28,0.258409,23,0,0,0,0.258409,0.339368,0.080959,0.080959,0.258409,-0.05574,3,33,1,-1,28,24,28,97.5,82.3333,55.5,0.672927,0.481763,0.046097,0.001297,0.00079,-0.019847,0.00079,3,3,0,fixed,3,3,0,0,3.0,4.0,0,22,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_2_20260818_073808.csv,multi_greedy_K3,5,0.492482,1,1.0158
1,multi_greedy,4,1,23,1,1,1,2.633646,84.6667,0.877882,36,0.376814,33,0,1,0,0.376814,0.434643,0.057829,0.057829,0.376814,0.0,4,0,1,-1,20,36,24,69.8333,84.6667,94.8333,2.334611,0.881671,0.74795,0.005507,8.6e-05,0.001027,0.005507,4,4,0,fixed,4,4,0,0,3.0,4.0,1,31,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_1_20260818_015303.csv,multi_greedy_K4,5,0.606825,1,1.11014
9,multi_greedy,8,1,32,2,2,2,0.885231,63.6667,0.110654,20,0.321428,42,0,2,0,0.321428,0.436322,0.114895,0.114895,0.321428,0.0,8,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110824,0.015775,0.007003,5.9e-05,0.015775,8,8,0,fixed,8,8,0,0,3.0,4.0,0,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.3155000000000001
9,multi_greedy,4,2,8,0,0,3,0.0,96.3333,1.038063,30,0.354942,38,0,0,0,0.354942,0.425336,0.070395,0.070395,0.354942,0.033514,4,50,1,1,30,34,16,96.3333,84.5,56.3333,1.038063,1.183432,1.775149,5.2e-05,-0.002964,-0.004631,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,39,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_9_20260819_084759.csv,multi_greedy_K4,5,0.499172,1,1.0
2,multi_greedy,4,2,54,2,2,3,0.0,56.5,1.769912,27,0.274953,29,0,2,0,0.274953,0.398519,0.123565,0.123565,0.274953,-0.039196,4,48,1,1,28,25,27,97.5,85.8333,56.5,1.025641,1.165049,1.769912,0.005962,0.00598,7.8e-05,0.00598,4,4,0,fixed,4,4,0,0,3.0,4.0,2,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,1,1.1196
3,multi_greedy,3,2,20,1,1,3,0.0,89.3333,1.119403,28,0.303305,38,0,1,0,0.303305,0.384768,0.081463,0.081463,0.303305,-0.028315,3,23,1,1,28,28,24,94.5,89.3333,55.8333,1.058201,1.119403,1.791046,-3.8e-05,0.000161,-0.006063,0.0,3,3,0,fixed,3,3,0,0,3.0,4.0,1,23,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_3_20260818_131458.csv,multi_greedy_K3,5,0.537989,1,1.0
9,multi_greedy,3,2,58,2,2,1,2.75126,57.8333,0.917087,17,0.340214,39,0,2,0,0.340214,0.396499,0.056285,0.056285,0.340214,0.018786,3,35,1,-1,29,34,17,94.0,84.6667,57.8333,1.087754,0.989949,0.961074,0.006072,0.002856,0.000111,0.006072,3,3,0,fixed,3,3,0,0,3.0,4.0,2,29,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_9_20260819_082758.csv,multi_greedy_K3,5,0.465542,1,1.12144
